cluster,lat,lon,canal,accion_sugerida,promedio_transacciones_red,clientes_afectados,departamento,provincia,distrito,perfil_top,oportunidad_clientes_nominas,pct_digital,ingreso_prom,edad_prom,diagnostico,%Participacion_General_BBVA,%Participacion_PN_BBVA,%Participacion_PYME_BBVA,Ranking_General,Ranking_PN,Ranking_PYME
72,-13.53366376629537,-71.94981321480482,agente,nuevo_punto,0.0,6033,CUSCO,CUSCO,WANCHAQ,Real,0,1,1,1,"[""Zona con 6.033 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.27,0.27,0.27,1267,1156,534
73,-12.136789889184335,-76.98576836372241,agente,nuevo_punto,0.0,5990,LIMA,LIMA,SANTIAGO DE SURCO,Real,0,1,1,1,"[""Zona con 5.990 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.17,1048,936,388
74,-12.0604334393101,-77.0728321925026,agente,nuevo_punto,0.0,5132,LIMA,LIMA,LIMA,Real,81,1,1,1,"[""Zona con 5.132 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 81 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.23,0.23,0.27,929,822,529
75,-9.069057226590015,-78.57582881565544,agente,nuevo_punto,0.0,5607,ANCASH,SANTA,CHIMBOTE,Real,0,1,1,1,"[""Zona con 5.607 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.3,0.17,1339,1292,397
76,-11.97958543356091,-76.7887291722725,agente,nuevo_punto,0.0,5551,LIMA,LIMA,LURIGANCHO,Real,0,1,1,1,"[""Zona con 5.551 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.29,0.24,1328,1234,494
77,-12.020009436435505,-76.9720214433887,agente,nuevo_punto,0.0,5184,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Real,0,1,1,1,"[""Zona con 5.184 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.23,1276,1186,478
78,-12.006534768810639,-77.10490833994794,agente,nuevo_punto,0.0,5699,CALLAO,CALLAO,CALLAO,Real,0,1,1,1,"[""Zona con 5.699 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.25,0.15,1063,961,356
79,-12.046958771685233,-76.9766037501666,agente,nuevo_punto,0.0,5648,LIMA,LIMA,SANTA ANITA,Real,0,1,1,1,"[""Zona con 5.648 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.27,0.16,1192,1111,369
80,-11.993060101185772,-76.99951528405613,agente,nuevo_punto,0.0,5951,LIMA,LIMA,LURIN,Real,469,1,1,1,"[""Zona con 5.951 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 469 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
81,18.22163626963708,-66.58851428465597,agente,nuevo_punto,0.0,5564,CAJAMARCA,JAEN,JAEN,Real,0,1,1,1,"[""Zona con 5.564 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.31,0.16,1340,1364,371
82,-3.7465635147682406,-73.24202372617403,agente,nuevo_punto,0.0,5325,LORETO,MAYNAS,IQUITOS,Real,98,1,1,1,"[""Zona con 5.325 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 98 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.32,0.32,0.26,1496,1426,523
83,-13.71332600129357,-76.18386467758904,agente,nuevo_punto,0.0,4850,ICA,PISCO,PISCO,Real,0,1,1,1,"[""Zona con 4.850 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.26,0.17,1100,998,398
84,-6.49539571024075,-76.36715694870524,agente,nuevo_punto,0.0,5874,SAN MARTIN,SAN MARTIN,TARAPOTO,Real,21,1,1,1,"[""Zona con 5.874 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 21 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.33,0.34,0.29,1559,1490,552
85,-4.869452483507011,-81.1006798502811,agente,nuevo_punto,0.0,4622,PIURA,PAITA,PAITA,Real,0,1,1,1,"[""Zona con 4.622 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.3,0.14,1351,1326,331
86,-11.871788092561985,-77.11865526028166,agente,nuevo_punto,0.0,5952,CALLAO,CALLAO,VENTANILLA,Real,0,1,1,1,"[""Zona con 5.952 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.27,0.14,1190,1109,335
87,-12.04246721581028,-77.02242681794566,agente,nuevo_punto,0.0,5064,LIMA,LIMA,RIMAC,Real,114,1,1,1,"[""Zona con 5.064 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 114 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.23,0.23,0.23,962,840,486
88,-12.109840553934607,-77.05450296539098,agente,nuevo_punto,0.0,4769,LIMA,LIMA,SAN ISIDRO,Real,0,1,1,1,"[""Zona con 4.769 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.23,0.23,0.25,984,866,509
89,-12.0604334393101,-77.04992065861308,agente,mantener_recomendacion,638.0,5608,LIMA,LIMA,BREÃ‘A,Real,0,1,1,1,"[""Zona con 5.608 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
90,-16.38131019101689,-71.54657021834919,agente,nuevo_punto,0.0,4908,AREQUIPA,AREQUIPA,CAYMA,Real,0,1,1,1,"[""Zona con 4.908 clientes activos y muy alta concentración financiera."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.24,0.17,998,896,385
91,-12.064924995185056,-77.02242681794566,agente,nuevo_punto,0.0,5581,LIMA,LIMA,LA VICTORIA,Real,219,1,1,1,"[""Zona con 5.581 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 219 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.26,0.21,1076,994,448
92,-11.8403472014373,-77.10490833994794,agente,nuevo_punto,0.0,5250,LIMA,LIMA,PUENTE PIEDRA,Real,29,1,1,1,"[""Zona con 5.250 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 29 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.27,0.28,0.16,1242,1177,372
93,-18.002761861875676,-70.24061278664625,agente,nuevo_punto,0.0,5651,TACNA,TACNA,TACNA,Real,0,1,1,1,"[""Zona con 5.651 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.26,0.19,1140,1059,419
94,-12.383825462306866,-76.77039994516088,agente,nuevo_punto,0.0,5204,LIMA,LIMA,SAN BARTOLO,Real,0,1,1,1,"[""Zona con 5.204 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.0,1302,1223,10
95,-12.011026324685595,-77.0682498857247,agente,nuevo_punto,0.0,4933,LIMA,LIMA,SAN MARTIN DE PORRES,Real,292,1,1,1,"[""Zona con 4.933 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 292 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.26,0.06,1062,1069,152
96,-12.150264556809201,-76.9720214433887,agente,nuevo_punto,0.0,4545,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Real,0,1,1,1,"[""Zona con 4.545 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.26,0.19,1150,1046,416
97,-5.188352950628822,-80.62870225215688,agente,nuevo_punto,0.0,5597,PIURA,PIURA,PIURA,Real,0,1,1,1,"[""Zona con 5.597 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.15,1040,951,345
98,-12.069416551060009,-76.75207071804925,agente,nuevo_punto,0.0,4769,LIMA,LIMA,CIENEGUILLA,Real,0,1,1,1,"[""Zona con 4.769 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.26,0.07,1155,1087,182
99,-11.970602321810997,-77.05908527216889,agente,nuevo_punto,0.0,5345,LIMA,LIMA,COMAS,Real,0,1,1,1,"[""Zona con 5.345 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.3,0.3,0.16,1387,1305,377
100,-12.024500992310458,-77.10032603317003,agente,nuevo_punto,0.0,5045,CALLAO,CALLAO,CALLAO,Real,0,1,1,1,"[""Zona con 5.045 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.25,0.15,1063,961,356
101,-12.16823078030902,-77.00867989761194,agente,nuevo_punto,0.0,4938,LIMA,LIMA,SANTIAGO DE SURCO,Real,0,1,1,1,"[""Zona con 4.938 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.17,1048,936,388
102,-12.226621006683438,-76.94452760272127,agente,nuevo_punto,0.0,5121,LIMA,LIMA,VILLA EL SALVADOR,Real,0,1,1,1,"[""Zona con 5.121 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.27,0.14,1167,1107,329
103,-11.939161430686312,-76.70166534349231,agente,nuevo_punto,102.0,4557,LIMA,LIMA,LURIGANCHO,Real,0,1,1,1,"[""Zona con 4.557 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.29,0.24,1328,1234,494
104,-11.862804980812076,-77.12781987383747,agente,nuevo_punto,0.0,4879,CALLAO,CALLAO,VENTANILLA,Real,0,1,1,1,"[""Zona con 4.879 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.27,0.14,1190,1109,335
105,-3.7285972912684215,-73.24660603295193,agente,nuevo_punto,0.0,5505,LORETO,MAYNAS,PUNCHANA,Real,7,1,1,1,"[""Zona con 5.505 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 7 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.33,0.35,0.19,1561,1530,427
106,-12.024500992310458,-76.99493297727822,agente,mantener_recomendacion,332.0,5099,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Real,44,1,1,1,"[""Zona con 5.099 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 44 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.23,1276,1186,478
107,-13.37645931067194,-76.20677621147857,agente,nuevo_punto,0.0,5001,ICA,CHINCHA,GROCIO PRADO,Real,0,1,1,1,"[""Zona con 5.001 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.23,0.24,0.14,961,903,339
108,-12.392808574056776,-76.77498225193878,agente,nuevo_punto,0.0,5377,LIMA,LIMA,SAN BARTOLO,Real,0,1,1,1,"[""Zona con 5.377 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.0,1302,1223,10
109,-12.0604334393101,-77.02700912472356,agente,nuevo_punto,1.0,5464,LIMA,LIMA,LA VICTORIA,Real,61,1,1,1,"[""Zona con 5.464 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 61 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.26,0.21,1076,994,448
110,-11.984076989435863,-77.10032603317003,agente,mantener_recomendacion,535.0,4991,LIMA,LIMA,SAN MARTIN DE PORRES,Real,0,1,1,1,"[""Zona con 4.991 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.26,0.06,1062,1069,152
111,-11.89424587193676,-77.03617373827937,agente,nuevo_punto,0.0,4945,LIMA,LIMA,CARABAYLLO,Real,0,1,1,1,"[""Zona con 4.945 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.29,0.25,1377,1286,508
112,-4.586484463384842,-81.25647828072987,agente,nuevo_punto,0.0,4728,PIURA,TALARA,PARIÃ‘AS,Real,0,1,1,1,"[""Zona con 4.728 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
113,-12.04246721581028,-77.04992065861308,agente,nuevo_punto,0.0,5545,LIMA,LIMA,LIMA,Real,0,1,1,1,"[""Zona con 5.545 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.23,0.23,0.27,929,822,529
114,-15.84232348602228,-70.02066206130682,agente,nuevo_punto,0.0,5100,PUNO,PUNO,PUNO,Real,0,1,1,1,"[""Zona con 5.100 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.32,0.32,0.24,1493,1412,499
115,-8.143796716349264,-79.05697102733546,agente,nuevo_punto,0.0,5194,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,Real,502,1,1,1,"[""Zona con 5.194 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 502 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
116,-11.943652986561268,-77.06366757894679,agente,nuevo_punto,0.0,5336,LIMA,LIMA,COMAS,Real,0,1,1,1,"[""Zona con 5.336 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.3,0.3,0.16,1387,1305,377
117,-12.03348410406037,-77.04075604505728,agente,nuevo_punto,0.0,4576,LIMA,LIMA,RIMAC,Real,2,1,1,1,"[""Zona con 4.576 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 2 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.23,0.23,0.23,962,840,486
118,-12.38831701818182,-76.77956455871669,agente,nuevo_punto,0.0,5055,LIMA,LIMA,SAN BARTOLO,Real,0,1,1,1,"[""Zona con 5.055 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.0,1302,1223,10
119,-13.156373072799141,-74.2272196834236,agente,nuevo_punto,15.0,5542,AYACUCHO,HUAMANGA,AYACUCHO,Real,0,1,1,1,"[""Zona con 5.542 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.26,0.14,1080,1040,327
120,-12.213146339058571,-76.90786914849802,agente,nuevo_punto,19.0,4741,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,Real,0,1,1,1,"[""Zona con 4.741 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.14,1029,932,333
121,-14.050192691915203,-75.70272246590902,agente,nuevo_punto,75.0,5199,ICA,ICA,ICA,Real,0,1,1,1,"[""Zona con 5.199 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.27,0.27,0.24,1207,1099,493
