index,adr_department_name,adr_province_name,adr_district_name,OTROS,OTROS_BBVA,OTROS_BCP,OTROS_IBK,OTROS_NO PARTICIPANTES,OTROS_OTROS,OTROS_SCO,PRODUCTO PN,PRODUCTO PN_BBVA,PRODUCTO PN_BCP,PRODUCTO PN_IBK,PRODUCTO PN_NO PARTICIPANTES,PRODUCTO PN_OTROS,PRODUCTO PN_SCO,PRODUCTO PYME,PRODUCTO PYME_BBVA,PRODUCTO PYME_BCP,PRODUCTO PYME_IBK,PRODUCTO PYME_NO PARTICIPANTES,PRODUCTO PYME_OTROS,PRODUCTO PYME_SCO
1122,JUNÍN,CONCEPCIÓN,ORCOTUNA,74389,345295,592082,331400,21750491,2675014,1673974,,470696,1060611,663005,3558161,599610,309477,13252,19714,203937,50192,14206764,2516179,311510
1123,JUNÍN,CONCEPCIÓN,SAN JOSÉ DE QUERO,39017,37505,175153,68781,22569398,2937415,44665,,201301,348873,333992,1827359,357938,218929,3722,,104861,,18033459,3267563,
1124,JUNÍN,CONCEPCIÓN,SANTA ROSA DE OCOPA,44055,9241489,666370,14991,7881830,1431832,4821450,,1922720,1306590,271062,2655350,525535,211579,,,409373,,4436148,814767,
1125,JUNÍN,HUANCAYO,CARHUACALLANGA,12836,101987,22683,429455,1921393,298959,142739,214,496865,120907,347328,1013163,352022,427977,,,4672,,1294587,216308,
1126,JUNÍN,HUANCAYO,CHACAPAMPA,10489,663,29036,62617,1639952,223126,25585,,89947,85954,160860,1237066,260269,76701,395,,42494,,1081303,117854,
1127,JUNÍN,HUANCAYO,CHICCHE,2713,95471,341081,1346,1988415,280723,5710,,367793,369258,228416,872711,473191,291885,814,,67635,,1220899,89544,
1128,JUNÍN,HUANCAYO,CHILCA,4980212,62053747,74397593,43240323,500637654,73928362,56777994,16972,105878414,84555678,92155197,191259859,71132963,44451257,599369,7045830,26792074,2589827,264070192,49962282,6861423
1129,JUNÍN,HUANCAYO,CHONGOS ALTO,17144,57754,133017,101853,2968517,214554,96400,,189951,489058,195132,1269158,257366,179583,1459,,3650,16101,1607338,243080,
1130,JUNÍN,HUANCAYO,CHUPURO,39357,47585,431451,160099,10668382,1525017,1600603,,1392579,1138304,688442,2498059,516692,346285,7460,,514359,,6623565,1037742,
1131,JUNÍN,HUANCAYO,COLCA,10792,4420,59910,320473,2336122,169903,50853,,79026,170161,683086,1010608,163418,9416,471,,36762,,1370208,38954,
1132,JUNÍN,HUANCAYO,CULLHUAS,138381,324609,291837,29358,13866750,2163234,63765,,484886,339567,415528,892311,149422,136368,,,138298,61002,10031329,1838366,
1133,JUNÍN,HUANCAYO,EL TAMBO,8560770,185138888,253031372,198396418,765858281,155426028,182339266,12385,415431498,357711740,357600756,500547809,280341089,180746729,558624,9298488,39837618,5839965,326515237,60744781,7670998
1134,JUNÍN,HUANCAYO,HUACRAPUQUIO,7926,180736,614848,237599,6188661,918714,37583,,805473,687828,968401,1259662,768609,157890,,67832,51287,,3687855,515321,7026
1135,JUNÍN,HUANCAYO,HUALHUAS,254656,2324102,2284026,819981,19938523,3610736,2729071,,5470567,4486926,4234906,9294351,3529494,2880120,43402,4491,4552,,10326288,2253628,199
1136,JUNÍN,HUANCAYO,HUAMANCACA CHICO,81050,465635,302595,37821,5164897,857497,67857,,974773,561462,499651,1874928,636792,416291,24311,,224901,,2774055,397514,
1137,JUNÍN,HUANCAYO,HUANCAN,724647,1393078,8732797,3766274,82962699,9181903,7254202,,12273791,11181389,10811718,23764534,7306806,5079552,37214,71723,2932211,112143,52368041,7983034,1989362
1138,JUNÍN,HUANCAYO,HUANCAYO,8059034,271241909,267195718,149184921,735673968,154272587,211817786,157109,392374998,322351493,316009852,419934623,238436707,172914890,398164,21320186,49588866,4526808,307100030,65566615,14775415
1139,JUNÍN,HUANCAYO,HUASICANCHA,548,59005,224266,2924,1918375,677906,4868,,322876,271996,121573,771018,181603,12563,,,,,760072,3748,
1140,JUNÍN,HUANCAYO,HUAYUCACHI,482828,2271196,2901521,1087414,44396227,6794018,7647591,,7387948,5309613,5947888,15209386,5237328,4459465,81345,90001,1466107,,25688006,4128177,202566
1141,JUNÍN,HUANCAYO,INGENIO,87274,156280,305612,21859,8722351,676989,91950,,1022383,791920,167898,2424703,536626,179967,17646,,122042,,4781469,1024469,
1142,JUNÍN,HUANCAYO,PARIAHUANCA,48222,147378,146612,8213,12749173,2550935,199329,,614714,556105,411784,2056115,277188,182378,,,154763,,8422435,1361365,
1143,JUNÍN,HUANCAYO,PILCOMAYO,705247,13313343,13619797,11477107,95037653,15103639,9817644,,28460559,18211389,25673020,44438162,18364033,11968684,60457,345868,2870705,156661,43965822,8699003,92779
1144,JUNÍN,HUANCAYO,PUCARÁ,96870,154038,284687,271946,21435097,3157933,776510,,1964193,701538,1561478,6635359,2120613,1075841,6480,,460815,,14781094,2320631,
1145,JUNÍN,HUANCAYO,QUICHUAY,46315,518334,902322,264604,8581034,1265361,322170,,1145980,981004,180519,2308586,635160,168345,12303,,365246,,3986388,822681,5450
1146,JUNÍN,HUANCAYO,QUILCAS,110380,1123089,632701,487370,19770228,2771095,342272,,2959691,2292309,1072449,6147005,1173333,1042771,4738,62685,238738,148022,11321571,1885509,36459
1147,JUNÍN,HUANCAYO,SAN AGUSTÍN,476056,2616770,3909401,2929390,67707696,10331106,4657978,,13919913,9799270,11064393,25986579,8584912,7583076,79999,452261,1450524,382660,39207218,8353729,128417
1148,JUNÍN,HUANCAYO,SAN JERÓNIMO DE TUNÁN,501432,2929325,6440626,5360137,49605807,8129285,4156621,,9869338,9915947,9465171,23069435,6096840,4966612,77036,173272,520131,,23787583,4764821,490748
1149,JUNÍN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,46267,20501,61166,100152,11968081,959172,45279,,138622,562962,513832,2519899,574080,501633,932,,556622,,4335661,547669,
1150,JUNÍN,HUANCAYO,SAPALLANCA,729633,3034793,12195096,2033755,95263983,13256611,5308700,,9438916,10640252,9614734,25263376,6376127,6897185,55498,191851,4094527,32892,62128447,11169975,627159
1151,JUNÍN,HUANCAYO,SAÑO,332145,2022449,710612,882804,19150565,3090703,906995,,5270875,2724515,2476774,8796404,2516410,867304,47789,139783,237832,24732,10260473,2430196,
1152,JUNÍN,HUANCAYO,SICAYA,359344,754606,1411122,2565120,46135827,5728766,1898742,,4753912,4269394,6175133,13671635,4835563,4924354,30917,,538643,26345,25891500,5330967,135607
1153,JUNÍN,HUANCAYO,VIQUES,93258,19476,573255,129941,8069569,949730,210619,,389461,617826,448109,2414618,546399,462440,12510,,8270,,5166749,819689,
1154,JUNÍN,JAUJA,ACOLLA,78126,308682,3011822,100900,21475408,5519196,727130,,1869385,3526086,2107400,6580405,2300995,1181436,12578,,961363,22102,14254278,2634473,369093
1155,JUNÍN,JAUJA,APATA,112942,715358,2816213,600402,20531313,2539823,1710557,,1615210,1615903,1983275,4515843,1639891,584446,2168,,484832,174318,11592236,2562584,798547
1156,JUNÍN,JAUJA,ATAURA,26804,31807,78021,48563,4223613,901090,57049,,236524,753784,476463,2153237,896763,220145,,,78759,,2713591,272774,
1157,JUNÍN,JAUJA,CANCHAYLLO,55994,37695,73999,5411,4437643,663943,1031678,,512919,357393,225590,1428854,229180,498933,10017,7405,128556,,2433363,397093,
1158,JUNÍN,JAUJA,CURICACA,55562,15231,160964,8454,4010468,739069,262660,,207125,556469,117339,1117774,209363,117577,,,158115,,2658067,441378,
1159,JUNÍN,JAUJA,EL MANTARO,171281,126196,476505,469853,10340133,1538021,194514,,1979093,1386850,1546123,5106193,2219213,565154,37254,131385,129946,,5989294,893340,
1160,JUNÍN,JAUJA,HUAMALÍ,26013,47107,175087,770916,4041990,323267,456662,,711127,1211977,1193744,1995305,548455,719936,,,17049,,2891761,742962,
1161,JUNÍN,JAUJA,HUARIPAMPA,16846,8773,38316,170345,3416207,393933,30053,,151803,448542,397712,1067508,358379,61902,2775,,54309,,2341902,76063,
1162,JUNÍN,JAUJA,HUERTAS,224033,270630,267522,20310,8515693,894046,398439,,820836,1027877,469221,2605899,1300257,848184,4357,,83664,,6450150,1322925,
1163,JUNÍN,JAUJA,JANJAILLO,3551,536,321626,59233,776271,147781,135846,,155480,229068,70073,430963,174927,18112,,,,,727482,161140,
1164,JUNÍN,JAUJA,JAUJA,500194,4363313,20530563,6049653,70081053,13298691,7085361,3306,16980087,18187633,15367794,39085641,14988938,7523703,24736,222415,7526715,318823,41392536,9079031,1545148
1165,JUNÍN,JAUJA,JULCÁN,724,59198,23138,33558,1952532,461290,3078,,342853,218058,128721,866010,160250,19114,,,,,1490876,281408,
1166,JUNÍN,JAUJA,LEONOR ORDOÑEZ,18206,7058,146020,159390,3802748,597068,30197,,588468,933541,584460,1319586,325184,164560,,,98533,,2777711,257450,
1167,JUNÍN,JAUJA,LLOCLLAPAMPA,15064,21912,508383,73018,2817039,343508,12961,,312179,471374,119553,1700037,149349,29363,,,3820,,1840667,195569,
1168,JUNÍN,JAUJA,MARCO,14553,10393,483055,18627,2668004,1256811,378869,,401364,135661,263921,1158806,573621,235105,,,53981,,1722561,427067,
1169,JUNÍN,JAUJA,MASMA,37499,24104,375831,43296,5457891,709976,239296,,282500,715013,344669,1579636,148975,155232,,,16360,,3666786,503343,97339
1170,JUNÍN,JAUJA,MASMA CHICCHE,3115,323,22090,8889,1232851,127672,,,121897,146622,71403,396327,49681,,,,197389,,1043803,240713,
1171,JUNÍN,JAUJA,MOLINOS,32571,11673,106348,11398,4182004,532310,3830,827,289812,216878,210650,1042021,248132,148759,1655,,19348,,2568155,634266,
1172,JUNÍN,JAUJA,MONOBAMBA,2917,50386,8679,9892,6422851,278462,13243,,167974,138501,24201,359826,9636,27980,,,7183,,1500830,254062,
1173,JUNÍN,JAUJA,MUQUI,3400,7185,11726,1410,2138861,361526,33727,,379997,723270,161959,878433,231875,43398,,,10724,,1661035,328559,
1174,JUNÍN,JAUJA,MUQUIYAUYO,16105,356825,710147,23256,6515810,917226,35471,,812258,1298082,440772,2475134,1011555,320420,1926,,39286,,3741003,777646,
1175,JUNÍN,JAUJA,PACA,4396,9308,54676,5311,1996816,223153,5206,,378587,88569,86378,621223,160675,103192,,,4992,,1961314,426763,
1176,JUNÍN,JAUJA,PACCHA,42195,433343,667510,45588,8733279,958873,141843,,478415,656209,98485,1007987,233634,65783,4474,,136026,,6147014,976439,85654
1177,JUNÍN,JAUJA,PANCAN,28019,51437,376593,5829,3944570,741150,69901,,683593,669111,259078,1664057,633976,258002,4004,,2766,,3272509,930385,
1178,JUNÍN,JAUJA,PARCO,34621,44733,16919,204286,3381912,504459,11354,,434480,261739,362183,1019001,306823,148248,,,33532,,2203952,420988,
1179,JUNÍN,JAUJA,POMACANCHA,33067,20514,11091,1377,3499536,306795,13142,,141739,67992,186253,459416,134114,60421,2450,,,,2522712,327913,
1180,JUNÍN,JAUJA,RICRAN,1756,31514,1442319,2516,3244256,458244,4829,,65298,188306,52872,383342,372300,1008,,,742452,,2419806,417758,
1181,JUNÍN,JAUJA,SAN LORENZO,118780,229319,110466,151624,7930279,655561,160166,,1702246,970910,749220,3132004,904162,168691,13442,141231,140065,,5606382,925364,
1182,JUNÍN,JAUJA,SAN PEDRO DE CHUNÁN,,196262,48009,874,1576038,147682,1298,,217164,43498,71479,568620,126077,210763,,,,,1344296,166930,
1183,JUNÍN,JAUJA,SAUSA,134425,1361193,1227009,23908,8745949,1983978,1077162,,2266187,2061386,1383540,4397856,1686393,949578,,,242878,,5417406,966143,50123
1184,JUNÍN,JAUJA,SINCOS,33256,127117,116515,58665,12923763,733300,92247,,211681,346623,272229,1713490,471875,195162,6341,,21035,,8359741,603210,
1185,JUNÍN,JAUJA,TUNAN MARCA,1971,71399,1922,194291,3356055,272960,235784,,179120,449681,253671,885216,336840,301511,,,,,1984813,441518,
1186,JUNÍN,JAUJA,YAULI,33917,30305,99031,282617,4192809,1059019,288352,,568223,794082,432433,936624,295363,76066,1200,,41410,,4154214,728629,
1187,JUNÍN,JAUJA,YAUYOS,326174,1133128,5406127,1077449,26934091,4569042,2822332,,4002877,5376238,3617750,13574651,4350591,1455948,32479,116305,1904869,,18977433,3432710,568077
1188,JUNÍN,JUNÍN,CARHUAMAYO,62439,2199924,638468,30737,16483339,2866133,2457140,,1793666,1395977,908315,3720062,635250,407152,22352,,240599,,10237797,1867503,152722
1189,JUNÍN,JUNÍN,JUNÍN,314618,1287488,1373570,2201777,39330100,5408520,2284507,,7739990,4261576,4590349,16612466,2720342,3626011,57522,61002,774767,35361,23495278,2524741,165892
1190,JUNÍN,JUNÍN,ONDORES,71782,24343,183224,235179,2720377,655458,15481,,496640,277593,376713,1427674,265090,82822,,,,,2204024,113967,
1191,JUNÍN,JUNÍN,ULCUMAYO,79664,11746,179726,2218,15248754,2903911,14886,,233225,482936,115081,2327316,199432,42679,9588,,346828,,10895679,2520712,
1192,JUNÍN,SATIPO,COVIRIALI,78814,140176,246547,44777,14336248,1473915,1018976,,1887947,905480,180933,3780239,386440,174458,12043,34740,40274,,5278634,846208,164668
1193,JUNÍN,SATIPO,LLAYLLA,42485,356769,939613,12336,17421414,751027,520681,,1384090,1498817,681605,3082294,583689,100195,36270,241755,405913,,6198762,594592,
1194,JUNÍN,SATIPO,MAZAMARI,490523,5674305,8283066,2261741,107184436,14546691,10388350,2363,8570185,5934571,5748080,24877308,5937992,4542356,221408,1357425,7695760,,46667148,8440955,2851673
1195,JUNÍN,SATIPO,MAZAMARI PANGOA,,228765,4975,258,380079,30730,,,155774,42308,6261,118034,103168,,,35969,,,82697,,
1196,JUNÍN,SATIPO,PAMPA HERMOSA,30808,59276,75843,342731,15297395,823342,79983,,630812,529632,118297,2623832,284038,39633,770,66261,197431,,6255898,823366,
1197,JUNÍN,SATIPO,PANGOA,416969,17912122,25356885,1500538,194406145,17096092,6349377,,7899727,12411263,4262065,32213017,5635366,4155407,36008,6714991,17524577,365099,74877108,15707452,1616975
1198,JUNÍN,SATIPO,RÍO NEGRO,284012,2237637,3631097,345926,84883358,4932477,1044078,,7969905,5123720,2199480,14884664,2028124,1905571,8320,376051,1770994,101877,32269083,4456883,31521
1199,JUNÍN,SATIPO,RÍO TAMBO,134510,748771,1847753,378140,59030416,1573385,114575,,1608836,2538381,1015643,6706558,1030509,273933,42060,30806,586196,21281,14466712,846399,
1200,JUNÍN,SATIPO,SATIPO,1599033,97620390,61728228,4554883,244865008,26200910,28662230,,50626151,29207340,14463042,77413708,13971508,11153238,230123,21673336,26835485,296802,94195144,20586369,2874313
1201,JUNÍN,SATIPO,VIZCATÁN DEL ENE,,1892,6139,48950,502261,14448,,,15554,22593,,68049,5164,,,,50145,,197190,36503,
1202,JUNÍN,TARMA,ACOBAMBA,120151,1078186,724817,411337,40382138,5553091,1027133,,3491761,2233441,1403972,7460429,1561338,400940,36098,57876,519476,,22506904,5253484,5045
1203,JUNÍN,TARMA,HUARICOLCA,5102,18179,42492,1086,5094351,436749,74540,,181828,322820,47200,755622,27001,30010,25186,,11608,,2824623,337458,
1204,JUNÍN,TARMA,HUASAHUASI,174405,428303,1899142,11641,45856999,4372866,187881,,1410958,1170613,465301,3565760,461071,210231,50681,69971,1097079,,24654086,4744441,
1205,JUNÍN,TARMA,LA UNIÓN,50002,696912,1013098,74321,13067632,2329743,791882,,2749067,4721036,146033,2206449,471590,16275,2399,12865,409118,,5847773,2408418,
1206,JUNÍN,TARMA,PALCA,68233,260137,641403,30239,25079882,3850220,481465,,746596,694455,362101,3301531,785319,351404,14046,,,,14897543,2649591,
1207,JUNÍN,TARMA,PALCAMAYO,34204,48793,186090,225775,12671413,1657083,153176,,500423,908913,187269,1625507,211063,68297,30452,,339433,,9669262,3158242,1161
1208,JUNÍN,TARMA,SAN PEDRO DE CAJAS,116195,171431,614590,363228,8170559,949175,73316,,635723,1685259,612415,1863989,338064,50773,21999,85618,245499,,5201469,829871,
1209,JUNÍN,TARMA,TAPO,2619,114706,396504,5968,11328071,1721923,85038,,282143,652603,420577,1482068,518220,190046,7000,4689,84983,,5550147,1285786,
1210,JUNÍN,TARMA,TARMA,1034342,56596554,62466785,11715944,246288660,34632688,20076731,27125,66649501,59030826,30343823,85317329,23225166,15063726,122727,6880680,20642337,189994,110835861,27850112,1108079
1211,JUNÍN,YAULI,CHACAPALPA,13141,11363,1114052,2844,1406964,156748,190700,,282952,624587,85712,703963,46389,22383,,,7763,,516421,76193,
1212,JUNÍN,YAULI,HUAY HUAY,13395,313126,92167,15914,3408589,93716,96065,,2538318,776110,162708,1662374,93352,515273,,116138,27161,,2110726,127601,
1213,JUNÍN,YAULI,LA OROYA,796383,12432091,20471548,10153563,62567113,9456601,11949676,,24688981,30949108,17675533,43997518,16272365,11437488,27616,429311,887998,38443,33115748,4572460,704378
1214,JUNÍN,YAULI,MARCAPOMACOCHA,9508,24540,141787,488,1643394,85474,454864,,107560,245439,38876,411152,110699,152755,,,150000,,551896,40357,27713
1215,JUNÍN,YAULI,MOROCOCHA,100882,1431107,5510378,4854026,19024112,2190141,4157874,,6951616,10350377,5193192,9344096,2357236,6880829,,111497,845505,,10129731,1749578,333845
1216,JUNÍN,YAULI,PACCHA,18196,569997,1150233,209653,7699579,1049863,552811,,1755974,2026018,843935,2525358,797559,805661,,399347,281392,,4451961,428068,12922
1217,JUNÍN,YAULI,SANTA BARBARA DE CARHUACAYAN,5526,64446,188373,3152,836378,5952,6973,,472249,258273,105567,621757,26467,100465,,,3367,,502215,29071,
1218,JUNÍN,YAULI,SANTA ROSA DE SACCO,202230,5733194,6506711,3366183,23575556,3040388,5215104,,9817009,9081781,5355531,12549276,4910935,1789556,25528,981378,1598591,,13124711,679545,60845
1219,JUNÍN,YAULI,SUITUCANCHA,4624,157953,61460,1470,1503166,16684,5626,,1134222,288018,69908,633576,121203,48012,,,17253,,989415,81184,
1220,JUNÍN,YAULI,YAULI,189171,3783021,5847704,1614440,18088512,2135251,2629232,,7989225,7713510,1983930,9008078,2350828,7820200,4200,374041,245859,,9392882,1429060,
1221,LA LIBERTAD,ASCOPE,ASCOPE,190102,1719078,4179348,982144,25555657,4526997,2896580,,5269740,5200962,6116655,12450725,8499495,2937912,54619,,271001,131154,4266153,2521296,526267
1222,LA LIBERTAD,ASCOPE,CASA GRANDE,670579,4802302,10128740,6670739,89982576,16353482,7976900,,18260712,14491604,18282573,34998547,26448957,11190818,121277,192110,689586,188359,15126278,7259187,522087
1223,LA LIBERTAD,ASCOPE,CHICAMA,317478,2094793,3837425,1932151,46621599,7879655,4563257,,7254022,7492498,7758651,14235373,11027649,5296182,7983,0,1019114,73087,7704955,3594460,17928
1224,LA LIBERTAD,ASCOPE,CHOCOPE,270118,3082591,3618537,2453784,51537139,7890549,2908523,,7124833,6060745,7787908,15525970,11257027,5250819,73,35499,392798,,9730914,3346008,309520
1225,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,19988,416977,1578387,89123,12332383,1117228,725631,,802755,1515942,1002862,3127554,1543078,333716,5444,0,,,1844669,787280,164653
1226,LA LIBERTAD,ASCOPE,PAIJAN,294719,2195447,12779643,2287421,98929864,15194753,7052846,,9894743,13865630,8828176,18980061,14794176,4295436,63705,50677,2464040,180515,23911684,12373830,1296359
1227,LA LIBERTAD,ASCOPE,RAZURI,42773,486344,5474279,427516,31305616,5877040,620548,,2969774,5743255,1860041,5930913,5757677,1036999,4410,0,801244,,6833844,3794498,
1228,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,352616,2506434,8119907,5948371,43936259,8160754,5387447,,7941005,10393711,14538054,16211507,17228005,2674564,59018,163675,384435,,7490430,2774048,315121
1229,LA LIBERTAD,BOLIVAR,BAMBAMARCA,,472835,870370,24439,3073508,720027,8647,,147258,694344,264209,596769,209519,210574,,,64354,,1213452,340484,
1230,LA LIBERTAD,BOLIVAR,BOLIVAR,49424,6808,489058,7596,3301819,894405,158407,,370361,710373,580250,3140812,1586607,705111,1985,,20519,,819616,381712,
1231,LA LIBERTAD,BOLIVAR,CONDORMARCA,87137,6725,70521,287059,606019,621135,49048,,94459,528341,398350,508189,81293,91593,85989,,9899,,55494,285616,
1232,LA LIBERTAD,BOLIVAR,LONGOTEA,23906,864,61174,139628,7534782,685892,7835,,168637,190655,434825,1748471,556638,39373,8073,,254310,,1875065,340945,
1233,LA LIBERTAD,BOLIVAR,UCHUMARCA,7344,379,39676,268542,4981452,1106058,2533,2674,91000,513769,421845,1246449,791899,156248,930,,47476,,1265391,804217,
1234,LA LIBERTAD,BOLIVAR,UCUNCHA,,,16610,3149,922165,187313,7627,,3400,34776,17682,1086708,234881,164400,,,,,166036,88778,
1235,LA LIBERTAD,CHEPEN,CHEPEN,,3249,128333,31486,1055002,170454,51092,,9884,260275,24000,505277,126231,31683,,,,,236742,93285,
1236,LA LIBERTAD,CHEPEN,CHEPÉN,3059060,38819740,62772303,11098940,309964452,62510328,21482600,,63324471,48978494,31490520,90252976,70084026,20292083,943987,4480922,18221944,186172,65406414,26200179,2812263
1237,LA LIBERTAD,CHEPEN,PACANGA,675358,10238895,6410954,774634,105014456,16019407,2985665,180,8788861,7168766,3690148,13704018,7298631,3652027,177185,748232,1759289,98711,31217082,10484402,115163
1238,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,166291,4188517,4703851,1643815,50156823,7664786,1248979,,5967871,5807326,3124756,9027175,5621315,1372964,21722,584412,1003263,153913,13809832,4492733,
1239,LA LIBERTAD,GRAN CHIMU,CASCAS,217007,1039984,3868425,749693,58289047,3962992,2161100,,2726943,3848172,5000360,7284041,4302681,1722300,46483,420180,1831573,,14296819,2971828,575187
1240,LA LIBERTAD,GRAN CHIMU,GRAN CHIMU,,,,,31858,,,,,,,,,,,,,,9289,,
1241,LA LIBERTAD,GRAN CHIMU,LUCMA,10860,2779,89892,10080,3661206,495498,13906,,129555,502126,466627,1144286,434030,389477,,,147958,,1074997,504891,
1242,LA LIBERTAD,GRAN CHIMU,MARMOT,,10842,298101,189163,3719301,382042,9479,,26282,449872,280640,532709,170894,71048,,,20457,,718734,304492,
1243,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,800,33317,185005,26547,9498387,2234479,350967,,321111,1084086,362829,1683464,748707,258311,,,45134,,2897268,814232,
1244,LA LIBERTAD,JULCAN,CALAMARCA,149364,70637,142902,185009,23013638,2834719,1481103,,165354,672483,538529,1099469,645135,509105,,,183657,,5345822,2085991,197808
1245,LA LIBERTAD,JULCAN,CARABAMBA,84272,6858,255227,35719,23412522,6113671,191340,,247587,447615,524567,1564758,545740,184980,57618,,79725,,5988873,4253068,
1246,LA LIBERTAD,JULCAN,HUASO,17482,116722,344555,62856,8965483,1274038,48549,,88229,598886,484669,1121574,399189,195185,,58779,235285,,3123786,1143166,
1247,LA LIBERTAD,JULCAN,JULCAN,,,34,,95496,2965,,,,650,,25992,3600,,,,,,7480,15965,
1248,LA LIBERTAD,JULCAN,JULCÁN,222102,371038,1564814,195451,66014381,12105212,1933673,,542624,1868133,1776091,5361449,1566668,423785,104735,148666,340603,55619,17146356,8694492,132346
1249,LA LIBERTAD,LA LIBERTAD,LA LIBERTAD,35070,4746,538002,278992,927896,350161,460770,,1580,823030,313813,510385,853829,46321,,,26,,114029,156463,
1250,LA LIBERTAD,OTUZCO,AGALLPAMPA,148519,186469,728610,33461,47144291,12730996,897740,,425666,1643984,354064,2583965,1748662,457101,52444,41674,386445,,17468512,8020311,90615
1251,LA LIBERTAD,OTUZCO,CASCAS,,30,1213,141,170812,480394,621557,,38489,90634,229920,175071,97525,260453,,,6556,,99420,101598,
1252,LA LIBERTAD,OTUZCO,CHARAT,27233,108421,257890,19442,4251971,1268244,25105,,21308,310544,64829,747123,273845,19389,27233,163588,12169,,1257448,1315391,
1253,LA LIBERTAD,OTUZCO,HUARANCHAL,7859,1996,578983,53197,11552297,2468984,141980,,245591,793314,292838,1496783,589850,162169,,,284738,,4518688,1386350,
1254,LA LIBERTAD,OTUZCO,LA CUESTA,68372,60314,9454,6524,1701660,617605,1507,,6114,268341,110776,195175,123501,,68372,,27948,,368008,403600,
1255,LA LIBERTAD,OTUZCO,LUCMA,,,123,,24840,11093,,,,38698,,6002,14200,,,,,,1239,5764,
1256,LA LIBERTAD,OTUZCO,MACHE,69912,2210,503221,6958,88640635,4388030,262154,,213472,740618,263365,1118994,470824,137270,3066,,106707,,4900378,2683378,
1257,LA LIBERTAD,OTUZCO,MARMOT,,,568,,7510,,,,,,,9172,,,,,,,613,,
1258,LA LIBERTAD,OTUZCO,OTUZCO,1087170,1325806,11430671,2287345,180336283,51892831,9939002,,4740294,8596527,8373376,28516345,22675454,5198662,355659,88439,3434600,267932,56728630,30390264,1959575
1259,LA LIBERTAD,OTUZCO,PARANDAY,28770,39547,9078,570,1005209,279877,200904,,29116,29956,36468,234986,205457,5233,500,,,,109840,188849,
1260,LA LIBERTAD,OTUZCO,SALPO,111964,5071,145795,67950,14799716,3854298,285191,,344320,823669,270471,1507129,479292,136230,46482,,1280,,4971359,3382197,
1261,LA LIBERTAD,OTUZCO,SAYAPULLO,4666,,86,600,35079,523,,,,14000,,38306,4749,,,,,,4532,,
1262,LA LIBERTAD,OTUZCO,SINSICAP,54313,10935,218698,187765,11824005,3271788,957260,,166868,813853,270945,1374793,387200,92863,16449,,213494,,4695984,2466274,268988
1263,LA LIBERTAD,OTUZCO,USQUIL,227477,137261,2727357,149044,68651954,16689113,1106405,,540236,3590638,584142,5253461,2534777,457087,167500,,1112924,40066,27784871,13064396,87175
1264,LA LIBERTAD,PACASMAYO,GUADALUPE,1686127,25833619,20221491,4658700,164733693,37551868,14097223,,26379758,25586513,11749464,36122127,27953826,8938272,530859,2150329,3762186,,43800901,19367208,613423
1265,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,32374,1185569,785649,54399,11665267,1129296,752294,,3124105,1851765,371091,2340411,1963148,219447,937,350868,82459,,2907557,898118,
1266,LA LIBERTAD,PACASMAYO,PACASMAYO,1091328,29739748,50094084,8683039,158630881,23829418,21998242,,57306310,60902359,22558330,43682219,52644110,18634286,280875,1191950,8036593,148187,30816605,9211607,1685159
1267,LA LIBERTAD,PACASMAYO,SAN JOSÉ,505380,4201759,5651524,561394,54128770,8199281,2568730,,5279088,3973245,1515826,7391013,4959217,1088752,7052,181913,2223290,386360,14619688,5566278,171591
1268,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,501018,12878492,18260162,7391920,79490148,12561412,5872056,,18399857,19454692,11752416,31499553,24884754,6782929,63282,290904,667624,3998,17709898,4418930,769401
1269,LA LIBERTAD,PATAZ,BULDIBUYO,16530,46943,134643,63878,6998420,266178,40842,,148231,274975,487012,2276354,392466,309666,,,13330,32220,3654283,82650,
