Nombre Banco;Departamento;Provincia;Distrito;Dirección;Latitud;Longitud;Tipo;Nombre Punto;Horario,,,,
BCP;LIMA;LIMA;LIMA;AVENIDA ENRIQUE MEIGGS NUMERO 1440 MANZANA 27A LOTE 07 ASENTAMIENTO HUMANO EL PLANETA - CERCADO DE LIMA;-12.038688;-77.06152038;ATM;R MODA KIDS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;CAYMA;AVENIDA BOLOGNESI NUMERO 1110 MANZANA J LOTE 06;-16.345134;-71.54144301;ATM;BOTICA BRYANNA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;MANZANA E LOTE 23 ASENTAMIENTO HUMANO CIUDAD DE LOS CONSTRUCTORES;-11.948457;-76.97654755;ATM;BOTICA CRUZ DE MOTUPE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIN;URBANIZACION PACHACAMAC PARC 3C GRUPO B MANZANA B-02 LOTE 19;-12.23637636;-76.91471584;ATM;INVERSIONES CRISAAC;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ICA;CHINCHA;CHINCHA ALTA;CALLE MARISCAL BENAVIDES NUMERO 351;-13.417218;-76.136337;ATM;DÂ´PARIS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;CALLE LOPEZ VIDAURRE NUMERO 1425 PASAJE SANTA ROSA;-6.705959;-79.902351;ATM;PERFUMERIA ROCELY;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;LAMBAYEQUE;JAYANCA;CALLE ELIAS AGUIRRE NUMERO 452;-6.3910867;-79.82263518;ATM;NEGOCIOS Â¨LIAMÂ¨;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;CHICLAYO;MONSEFU;CALLE MARISCAL CASTILLA NUMERO 707;-6.876591;-79.87153848;ATM;MULTISERVICIOS Â¨CYBERTECHÂ¨;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;TUMBES;ZARUMILLA;AGUAS VERDES;AVENIDA REPUBLICA DEL PERU NUMERO 217 INTERIOR 201 SOTANO;-3.481623;-80.244952;ATM;MULTISERVICIOS LUCERO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ICA;NAZCA;NAZCA;CALLE BOLOGNESI NUMERO 464;-14.828001;-74.93798282;ATM;CHOCOLATERIA LICORERIA ROBIN HOOD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;MANZANA B-4 LOTE 1 PROGRAMA CIUDAD MARISCA CACERES;-11.971042;-76.98989321;ATM;BOTICA NAYELI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;AVENIDA HUAROCHIRI NUMERO 683 MANZANA G LOTE 1 COVIMA;-12.05832119;-76.94287855;ATM;MINIMARKET EL CHINO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;EL PORVENIR;CALLE GABRIEL AGUILAR NUMERO 1626;-8.0833913;-78.9968693;ATM;BODEGA FRATELLISNA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;CERRO COLORADO;ASOCIACIÃN BENIGNO BALLON FARFAN MANZANA K LOTE 1;-16.3271476;-71.5554011;ATM;PHARMA MEDIC;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;EL PORVENIR;CALLE 9 DE OCTUBRE NUMERO 929;-8.080041;-79.0235893;ATM;PANADERIA RUTH KARINA ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;CERRO COLORADO;ASOCIACIÃN DE VIVIENDA DE LOS TRABAJADORES DEL MTC MANZANA Z LOTE 09;-16.31722916;-71.60343213;ATM;BOTICA BRYANNA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;HUANCHACO;MANZANA P LOTE 25 ASENTAMIENTO HUMANO SAN FRANCISCO;-8.096528;-79.100969;ATM;NEGOCIO DYMASS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;CARAVELI;BELLA UNION;AVENIDA FRANCISCO FLORES MANZANA 43 LOTE 1;-15.45425933;-74.66266851;ATM;BAZAR NOE & ROSA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CUSCO;CANCHIS;PITUMARCA;AVENIDA PROGRESO NUMERO 713;-13.977128;-71.41723986;ATM;MULTISERVICIOS LIA ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;ASCOPE;PAIJAN;AVENIDA PANAMERICANA NUMERO 1418 MANZANA 42 LOTE 2 A3;-7.733112;-79.301976;ATM;COMERCIAL ALARCAS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ANCASH;POMABAMBA;POMABAMBA;JIRON HUARAZ NUMERO 430;-8.820248435;-77.46117939;ATM;MULTISERVICIOS LUCHITO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;TRUJILLO;CALLE PABLO PICASSO NUMERO 406 - URB. EL BOSQUE;-8.110928;-79.0055072;ATM;BODEGA RITA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ANCASH;SANTA;CHIMBOTE;JIRON ELIAS AGUIRRE NUMERO 365 - CASCO URBANO;-9.074848;-78.592009;ATM;FOTO CENTER;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;AVENIDA DEL MERCADO LOTE 22-23 ASENTAMIENTO HUMANO JOSE CARLOS MARIATEGUI;-11.938747;-76.98958523;ATM;BAZAR CORAZON DE JESUS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ANCASH;SANTA;CHIMBOTE;JIRON HUANUCO NUMERO 710 MZ. L1 LTE. 26 P.J. MIRAFLORES ALTO;-9.088259;-78.568772;ATM;FOTOCOPIAS KATSUMI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;ASCOPE;PAIJAN;AVENIDA PANAMERICANA NUMERO 1422 MANZANA 42 LOTE 11 SECTOR MANCO CAPAC;-7.7331091;-79.3018808;ATM;MULTISERVICIO VANE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CUSCO;LA CONVENCION;SANTA TERESA;AVENIDA CALIXTO SANCHEZ MANZANA H LOTE 2;-13.1289278;-72.5940019;ATM;MULTISERVICIOS ALESSANDRA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;SECTOR SECTOR BARRIO MIRAFLORES;-3.955553;-80.94702014;ATM;EL RINCON HUARMAQUINO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;URBANIZACION LOS SAUCES MANZANA E LOTE 23;-8.140004;-79.0552447;ATM;BODEGA MILI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;TRUJILLO;MERCADO UNION PUESTO 1293 - 1294 - 1275 - D;-8.105153;-79.021043;ATM;EL DIAMANTE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;TRUJILLO;AVENIDA FERNANDO MONTESINOS MANZANA Q LOTE 12 URBANIZACION LAS CASUARINAS 1Â° PISO;-8.121614;-79.0141462;ATM;VITECA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LURIGANCHO;AVENIDA LAS TORRES ASOCIACIÃN GERANIOS MANZANA E LOTE 7 DE HUACHIPA;-11.999954;-76.92488092;ATM;BAZAR PALOMINO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;TACNA;TACNA;TACNA;CERCADO AV. SAN MARTIN NUMERO 654 INTERIOR 105 1ER PISO;-18.011951;-70.248449;ATM;SERVICIO DE COPIAS EITHANI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;MANZANA C2 01 ASENTAMIENTO HUMANO SANTA MARIA;-11.965481;-76.97633901;ATM;BOTICA VIDA Y SALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE MIRAFLORES;ASENTAMIENTO HUMANO MONSEÃOR PEDRO LAOS HURTADO MANZANA C LOTE 9-A;-12.1668891;-76.9811003;ATM;LICORERIA ADRIK;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LA MOLINA;AVENIDA LOS FRESNOS NUMERO 1602 MANZANA A LOTE 13 URBANIZACION PORTADA DEL SOL DE LA MOLINA II ETAPA;-12.1075308;-76.93989636;ATM;LAVANDERIA JERI;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;CHICLAYO;CHICLAYO;PUEBLO JOVEN VICTOR RAUL - AMPLIACION INTERIOR MZ D LT 5 VICTOR RAUL - AMPLIACION II ETAPA;-6.790635;-79.851552;ATM;MULTISERVICIOS ROMERO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;CHICLAYO;CHICLAYO;AVENIDA IMPERIO NÂ°1010 NUMERO 1010 INT MZA S4 LTE 08;-6.799114;-79.843895;ATM;TU FARMASALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;CHICLAYO;CHICLAYO;AVENIDA JOSE BALTA NUMERO 1396 ZONA CHICLAYO;-6.766630515;-79.83796896;ATM;DISTRIBUIDORA EDSON SRL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;HUARAL;HUARAL;CALLE CESAR VALLEJO NUMERO 186;-11.495714;-77.21156873;ATM;MINIMARKET EL PARQUE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;HUARAL;CHANCAY;CONJUNTO HABITACIONAL EX HACIENDA CHANCAYLLO MANZANA B LOTE 1;-11.488462;-77.304785;ATM;FERRETERIA PAREDES;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;CHICLAYO;CHICLAYO;CALLE SANTA ROSA NUMERO 755 PUEBLO JOVEN SANTA ROSA;-6.760266659;-79.85074186;ATM;BOTICA EMIFARMA ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PIURA;AYABACA;AYABACA;CALLE CIRCUNVALACION NUMERO 370;-4.638649;-79.713737;ATM;MATERIALES DE CONSTRUCCIÃN Y NEGOCIOS GENERALES RIVERA ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PIURA;SULLANA;SULLANA;CALLE SAN LUIS MANZANA B LOTE 03 ASENTAMIENTO HUMANO ZAPATA SILVA;-4.900536;-80.669832;ATM;LIBRERIA BAZAR MI ANGEL ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;VENTANILLA;AVENIDA PANAMA ASENTAMIENTO HUMANO NUEVO PROGRESO LOTE 11 MANZANA P;-11.838902;-77.12538784;ATM;BOTICA JHIMS FARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;AVENIDA FLORES DE PRIMAVERA NUMERO 670 MANZANA 17 LOTE 09 COOPERATIVA LAS FLORES;-12.017811;-77.011994;ATM;BOTICA TRIFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LAMBAYEQUE;CHICLAYO;CHICLAYO;CALLE ATUSPARIAS NUMERO 417 PUEBLO JOVEN ATUSPARIAS;-6.75712663;-79.82822453;ATM;BODEGA CHRIST Y KAREN ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ANCASH;SANTA;SANTA;JIRON UCAYALI NUMERO 198;-8.986924;-78.613413;ATM;BODEGA SOFIA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA ANGELICA GAMARRA NUMERO 736 URBANIZACION TAURIJA;-12.0055213;-77.0700933;ATM;BOTICAS ALPAMAYO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;AVENIDA LOS VIRREYES MANZANA A LOTE 24 URBANIZACION TILDA;-12.02964078;-76.9377292;ATM;BOTICAS SALUD PHARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;CHACLACAYO;AVENIDA MIGUEL GRAU MANZANA Q LT.28;-11.98573509;-76.81211146;ATM;BODEGA BAZAR NERY;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;COMAS;CALLE LAS VIOLETAS LAS NUMERO O-39 URBANIZACION ALBORADA;-11.915518;-77.05670832;ATM;BOTICA MI DOCTOR;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;MANZANA T-1 LOTE 8 ASENTAMIENTO HUMANO ENRIQUE MONTENEGRO;-11.935413;-76.97084518;ATM;BOTICA SUSALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LOS OLIVOS;AVENIDA LAS ALMENDRAS NUMERO 285 MANZANA S LOTE 28 INTERIOR A1 URBANIZACION NARANJAL;-11.9859241;-77.0606914;ATM;BOTICA MINKAY FARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;MANZANA M6 LOTE 17 JIRON FRANCISCO MENDEZ INTERIOR A URBANIZACION MARISCAL CACERES;-11.948505;-76.98219668;ATM;MINI MARKET FLAVIA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;TRUJILLO;AVENIDA METROPOLITANA MANZANA G LOTE 22 URBANIZACION LOS ANGELES PROGRESIVA METROPOLITANA;-8.090972;-79.0453815;ATM;MINIMARKET DON PANCHITO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;CALLE LOS DESAMPARADOS NUMERO 635 MANZANA 16 LOTE 03 BUENOS AIRES NORTE;-8.139973;-79.058944;ATM;BODEGA JAIMITO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PUNO;PUNO;PUNO;AVENIDA EL SOL NUMERO 1385;-15.846362;-70.01974366;ATM;MUNDO CELULAR MULTISERVICIOS ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;HUALHUAS;AVENIDA ALFONSO UGARTE SIN NUMERACION 0;-11.973561;-75.25407696;ATM;FERRETERIA VIRGEN DE COCHARCAS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;HUANCAYO;HUANCAYO;JIRON SEBASTAIN LORENTE NUMERO 265;-12.056998;-75.21389531;ATM;ROMPECABEZAS;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;BARRANCA;BARRANCA;JIRON AREQUIPA NUMERO 367;-10.750521;-77.76321246;ATM;BOTICA SANTA TERESA DE CALCUTA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA ANGÃLICA GAMARRA NUMERO 1575 URBANIZACION SANTA ROSA;-12.006673;-77.08000967;ATM;BOTICA BRISTOL FARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;AVENIDA CARAPONGO MANZANA B LOTE 33 PISO 2 ASOCIACIÃN DIGNIDAD NACIONAL;-12.01403869;-76.90002146;ATM;BOTICA SANTA MARIA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;AVENIDA LA ESPERANZA MANZANA E LOTE 11 ASENTAMIENTO HUMANO AMAUTA SECTOR 2;-12.044387;-76.90232107;ATM;BOTICA BAZAR KIM RASHEL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;VILLA EL SALVADOR;SECTOR 02 GRUPO 22 MANZANA ZC LOTE 04 TIENDA 04;-12.208362;-76.94707255;ATM;BAZAR CLARITA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LORETO;ALTO AMAZONAS;YURIMAGUAS;CALLE ELENA PARDO NUMERO 120;-5.895351;-76.108112;ATM;GRUPO CESINEL ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PIURA;PIURA;CATACAOS;AVENIDA CAYETANO HEREDIA NUMERO 572;-5.265454;-80.6753239;ATM;BODEGA MI ALE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;PIURA;PAITA;PAITA;ASENTAMIENTO HUMANO KEIKO SOFIA ETAPA I MANZANA A LOTE 4;-5.098421;-81.11434382;ATM;BODEGA KAROL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ANCON;ASOCIACIÃN DE VIVIENDA SANTA ROSA MANZANA C LOTE 14;-11.7847712;-77.1570069;ATM;BOTICA MI SALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;MANZANA E LOTE 01 ASENTAMIENTO HUMANO MANO DE DIOS;-11.947631;-77.00809432;ATM;BAZAR PERFUMERIA STARBIEN;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;AVENIDA SAN MARTIN PORRES ESTE MANZANA A LOTE 30 PUEBLO JOVEN JESUS OROPEZA CHONTA;-11.968223;-77.00352946;ATM;BOTICA SOLIDARIA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;NUMERO 114 MANZANA U PUEBLO JOVEN SAN HILARION AVENIDA LOS POSTES OESTE;-11.9972247;-77.01044069;ATM;BOTICA INTERNACIONAL;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;MANZANA C4 LOTE 1 PROGRAMA CIUDAD MARISCAL CACERES;-11.968333;-76.99192006;ATM;BOTICA SANTIAGO FARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;ATE;NUMERO 211 MANZANA M LOTE 20 PISO 1 URBANIZACION LOS ANGELES DE VITARTE CALLE CENEPA;-12.03170348;-76.92833835;ATM;BOTICAS FARMYSALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA LAS PALMERAS NUMERO 3896 URBANIZACION LAS PALMERAS;-11.98911701;-77.07173923;ATM;BOTICA UNIFARMA II;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA ANGELICA GAMARRA MANZANA B LOTE 15 URBANIZACION EL TREBOL;-12.0061627;-77.0718092;ATM;BOTICAS HOGAR & SALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;CENTRO POBLADO PUYLUCANA MANZANA 12 LT. 2A;-7.149218;-78.452177;ATM;LIBRERIA HEYMAR LM;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;CARABAYLLO;AVENIDA UNIVERSITARIA NUMERO 198 URBANIZACION SANTA ISABEL;-11.8985432;-77.0392866;ATM;BOTICAS HOGAR & SALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;SAN MARTIN;SAN MARTIN;TARAPOTO;AVENIDA PERU NUMERO 459;-6.4774482;-76.3868971;ATM;LLAZITO PIBE;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CAJAMARCA;CAJAMARCA;CAJAMARCA;AVENIDA LA PAZ NUMERO 2522 BARRIO MOLLEPAMPA;-7.183445;-78.497184;ATM;BOTICAS PARAISO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;EL AGUSTINO;AVENIDA LOS CHANCAS NUMERO 605 COOPERATIVA LOS CHANCAS DE ANDAHUAYLAS;-12.037438;-76.96402109;ATM;BOTICA FARMA GOOD ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;AVENIDA HUAYNA CAPAC MANZANA BJ LOTE 01-D SECTOR EL CERCADO;-11.92247801;-76.96078712;ATM;BOTICAS MEGA SALUD;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN MARTIN DE PORRES;AVENIDA ANGELICA GAMARRA URBANIZACION SANTA ROSA DE LIMA MANZANA L LOTE 19;-12.00654809;-77.07692789;ATM;COMERCIAL MARILUZ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;SAN JUAN DE LURIGANCHO;JIRON AMATISTAS, LAS NUMERO 127 MANZANA F-2 LOTE 12 APV - SAN HILARIÃN;-11.999971;-77.008229;ATM;BOTICAS INTERNACIONAL II;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,
BCP;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;JIRON SAN MIGUEL NUMERO 180;-6.492656;-76.349925;ATM;EL CHAZUTINO;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;JAUJA;JAUJA;JIRON TUPAC AMARU NUMERO 193;-11.780143;-75.49786933;ATM;BOTICA ELEFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;LINCE;JIRON MANUEL CANDAMO NUMERO 120;-12.082611;-77.03555155;ATM;BOTICA MARIA AUXILIADORA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;SAN MARTIN;SAN MARTIN;TARAPOTO;JIRON CUZCO NUMERO 349;-6.498746;-76.367743;ATM;F & K MULTISERVICIOS ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;LIMA;LIMA;PUENTE PIEDRA;ASOCIACIÃN DE VIVIENDA LEONCIO PRADO OESTE MZ.J1 LT.1 G;-11.8429156;-77.1010832;ATM;BOTICAS HOGAR & SALUD ;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;JUNIN;JAUJA;JAUJA;JIRON FRANCISCO PIZARRO NUMERO 281;-11.777896;-75.49730574;ATM;BOTICA FABRIFARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;COOPERATIVA CLISA AVENIDA PORONGOCHE NUMERO 709 MANZANA B LOTE 1-B;-16.418621;-71.51600422;ATM;COOL MARKET;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;ASENTAMIENTO HUMANO AUGUSTO GILARDI MANZANA I LOTE 12A;-16.4899751;-72.09433146;ATM;FARMACIA MIA FARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;CALLAO;CALLAO;CALLAO;CALLE 4 MANZANA C LOTE 35 URBANIZACION LAS BEGONIAS II;-11.99304483;-77.11063492;ATM;BOTICA BIENESTAR;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;ASOCIACIÃN VIV.  VISTA ALEGRE MANZANA 10 LOTE 18;-18.054427;-70.246934;ATM;COMIDA AL PASO SANDRITA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
BCP;ANCASH;SANTA;CHIMBOTE;JIRON MANUEL RUIZ NUMERO 1292 MZ. O LTE. 01 P.J. EL PROGRESO;-9.065602;-78.588309;ATM;GALENICA FARMA;L-V: 9:00 - 18:00 / S: 9:00 - 13:00 / D: 9:00 - 13:00,,,,
